YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,AOD,Timestamp,PM2.5
2019,1,7,0,7.62,77.08,0.0,97.08,2.87,350.6,0.347216576,2019-01-07 00:00:00,35.59
2019,1,7,1,7.17,80.85,0.0,97.05,2.8,353.4,0.337050468,2019-01-07 01:00:00,28.97
2019,1,7,2,6.76,84.54,0.0,97.02,2.78,354.0,0.329143494,2019-01-07 02:00:00,21.68
2019,1,7,3,6.34,88.62,0.0,97.0,2.77,351.5,0.321523756,2019-01-07 03:00:00,19.52
2019,1,7,4,5.95,92.39,0.0,97.02,2.79,348.2,0.313363642,2019-01-07 04:00:00,22.63
2019,1,7,5,5.62,95.44,0.01,97.08,2.83,344.0,0.297639489,2019-01-07 05:00:00,32.58
2019,1,7,6,5.36,97.42,0.36,97.15,2.85,339.5,0.397755533,2019-01-07 06:00:00,38.98
2019,1,7,7,7.78,83.12,2.7,97.23,2.88,335.4,0.374784201,2019-01-07 07:00:00,37.39
2019,1,7,8,10.96,68.43,0.0,97.28,3.39,334.6,0.359436393,2019-01-07 08:00:00,40.37
2019,1,7,9,15.22,49.38,0.0,97.31,3.16,349.0,0.358300984,2019-01-07 09:00:00,44.57
2019,1,7,10,18.48,36.7,0.0,97.26,2.63,5.7,0.339509487,2019-01-07 10:00:00,38.9
2019,1,7,11,20.14,30.5,0.0,97.17,2.37,18.4,0.319889307,2019-01-07 11:00:00,29.97
2019,1,7,12,21.06,27.05,0.0,97.08,2.58,21.4,0.306909919,2019-01-07 12:00:00,30.29
2019,1,7,13,21.45,25.24,0.0,97.02,2.84,19.5,0.300751358,2019-01-07 13:00:00,33.86
2019,1,7,14,21.21,24.56,0.0,97.0,3.12,15.8,0.296959698,2019-01-07 14:00:00,37.45
2019,1,7,15,20.27,25.45,0.0,97.01,3.11,12.2,0.294983983,2019-01-07 15:00:00,37.86
2019,1,7,16,16.81,32.34,0.0,97.02,2.2,13.7,0.292883337,2019-01-07 16:00:00,30.52
2019,1,7,17,13.24,40.71,0.0,97.05,2.63,12.5,0.288038582,2019-01-07 17:00:00,30.93
2019,1,7,18,11.91,45.67,0.0,97.11,2.79,9.3,0.286822945,2019-01-07 18:00:00,42.99
2019,1,7,19,10.83,50.52,0.0,97.15,2.81,6.3,0.288635641,2019-01-07 19:00:00,57.49
2019,1,7,20,9.86,55.58,0.0,97.18,2.86,359.8,0.294687897,2019-01-07 20:00:00,65.81
2019,1,7,21,9.01,61.02,0.0,97.18,2.93,352.9,0.301476359,2019-01-07 21:00:00,55.0
2019,1,7,22,8.29,66.19,0.0,97.17,2.91,350.5,0.30597657,2019-01-07 22:00:00,58.77
2019,1,7,23,7.64,70.94,0.0,97.13,2.88,351.6,0.308536232,2019-01-07 23:00:00,61.05
2019,1,8,0,7.14,74.61,0.0,97.1,2.8,355.9,0.305694342,2019-01-08 00:00:00,57.92
2019,1,8,1,6.75,77.55,0.0,97.06,2.73,359.6,0.300964028,2019-01-08 01:00:00,58.25
2019,1,8,2,7.07,76.61,0.0,97.03,2.55,1.6,0.289039195,2019-01-08 02:00:00,49.85
2019,1,8,3,7.1,77.2,0.0,97.01,2.42,0.2,0.270538151,2019-01-08 03:00:00,41.08
2019,1,8,4,7.3,76.93,0.0,97.03,2.26,353.1,0.247056201,2019-01-08 04:00:00,42.37
2019,1,8,5,7.35,77.29,0.0,97.06,2.18,348.9,0.225223511,2019-01-08 05:00:00,41.29
2019,1,8,6,7.44,77.31,0.0,97.11,2.06,341.7,0.247992948,2019-01-08 06:00:00,37.51
2019,1,8,7,9.2,68.9,0.0,97.16,1.69,334.3,0.233304769,2019-01-08 07:00:00,39.12
2019,1,8,8,11.79,58.21,0.0,97.21,1.85,326.9,0.227484867,2019-01-08 08:00:00,52.14
2019,1,8,9,15.93,41.39,0.0,97.2,1.21,300.8,0.243276551,2019-01-08 09:00:00,76.79
2019,1,8,10,19.15,29.54,0.0,97.11,1.51,284.2,0.251904368,2019-01-08 10:00:00,86.99
2019,1,8,11,20.77,24.6,0.0,96.97,1.5,285.1,0.252992928,2019-01-08 11:00:00,75.22
2019,1,8,12,21.92,21.36,0.0,96.85,1.61,281.8,0.245391637,2019-01-08 12:00:00,58.77
2019,1,8,13,22.58,19.2,0.0,96.76,1.99,281.0,0.235868677,2019-01-08 13:00:00,44.6
2019,1,8,14,22.55,18.21,0.0,96.71,2.36,286.2,0.229150891,2019-01-08 14:00:00,32.82
2019,1,8,15,21.71,18.57,0.0,96.69,2.51,293.2,0.224095941,2019-01-08 15:00:00,24.63
2019,1,8,16,18.36,24.47,0.0,96.71,1.98,305.8,0.219918072,2019-01-08 16:00:00,25.12
2019,1,8,17,14.89,29.52,0.0,96.76,2.55,322.6,0.216665983,2019-01-08 17:00:00,26.74
2019,1,8,18,12.96,34.0,0.0,96.82,3.02,333.9,0.214393064,2019-01-08 18:00:00,30.53
2019,1,8,19,11.6,38.79,0.0,96.88,3.27,338.8,0.217227727,2019-01-08 19:00:00,43.09
2019,1,8,20,10.59,43.93,0.0,96.93,3.29,339.1,0.225644827,2019-01-08 20:00:00,55.37
2019,1,8,21,9.76,49.02,0.0,96.95,3.28,337.4,0.238993928,2019-01-08 21:00:00,63.64
2019,1,8,22,9.09,53.56,0.0,96.95,3.27,334.5,0.251627892,2019-01-08 22:00:00,68.51
2019,1,8,23,8.49,56.76,0.0,96.94,3.24,331.2,0.259070158,2019-01-08 23:00:00,59.53
2019,1,9,0,8.0,58.4,0.0,96.95,3.22,326.4,0.262696296,2019-01-09 00:00:00,46.43
2019,1,9,1,7.61,59.22,0.0,96.94,3.23,320.8,0.263706654,2019-01-09 01:00:00,44.89
2019,1,9,2,7.3,59.41,0.0,96.91,3.28,317.6,0.262282401,2019-01-09 02:00:00,30.37
2019,1,9,3,7.01,59.5,0.0,96.87,3.3,316.0,0.254373074,2019-01-09 03:00:00,6.74
2019,1,9,4,6.75,59.47,0.0,96.87,3.35,315.8,0.243148804,2019-01-09 04:00:00,29.59
2019,1,9,5,6.53,59.29,0.0,96.92,3.41,317.7,0.232346982,2019-01-09 05:00:00,34.16
2019,1,9,6,6.34,59.46,0.0,96.99,3.44,319.0,0.256954402,2019-01-09 06:00:00,37.42
2019,1,9,7,9.01,49.19,0.0,97.07,3.98,319.2,0.228834093,2019-01-09 07:00:00,48.9
2019,1,9,8,12.42,39.0,0.0,97.14,4.38,318.5,0.208983302,2019-01-09 08:00:00,64.82
2019,1,9,9,16.51,29.53,0.0,97.16,4.56,326.4,0.168414414,2019-01-09 09:00:00,70.01
2019,1,9,10,19.51,24.24,0.0,97.12,5.15,330.3,0.157756686,2019-01-09 10:00:00,62.25
2019,1,9,11,21.22,22.59,0.0,97.04,4.97,328.7,0.153257042,2019-01-09 11:00:00,41.35
2019,1,9,12,22.32,20.87,0.0,96.96,5.06,326.9,0.150841042,2019-01-09 12:00:00,20.9
2019,1,9,13,22.76,19.75,0.0,96.9,5.31,326.9,0.150428459,2019-01-09 13:00:00,16.23
2019,1,9,14,22.42,19.76,0.0,96.87,5.36,328.0,0.15027602,2019-01-09 14:00:00,22.17
2019,1,9,15,21.25,21.22,0.0,96.88,5.13,328.6,0.150642172,2019-01-09 15:00:00,23.53
2019,1,9,16,17.88,26.93,0.0,96.91,3.21,329.4,0.151988506,2019-01-09 16:00:00,22.51
2019,1,9,17,13.31,36.62,0.0,96.94,3.15,329.0,0.153949946,2019-01-09 17:00:00,24.25
2019,1,9,18,12.02,40.65,0.0,96.99,3.1,325.0,0.156885192,2019-01-09 18:00:00,29.82
2019,1,9,19,11.04,44.21,0.0,97.01,2.98,318.9,0.162533402,2019-01-09 19:00:00,44.37
2019,1,9,20,10.23,47.67,0.0,97.04,2.99,312.7,0.17011857,2019-01-09 20:00:00,57.82
2019,1,9,21,9.56,50.76,0.0,97.02,3.01,309.1,0.176766425,2019-01-09 21:00:00,61.52
2019,1,9,22,8.95,53.55,0.0,96.99,3.02,306.1,0.18211028,2019-01-09 22:00:00,64.32
2019,1,9,23,8.36,56.01,0.0,96.97,3.06,304.6,0.183650181,2019-01-09 23:00:00,57.7
2019,1,10,0,7.81,58.29,0.0,96.97,3.14,305.8,0.182024151,2019-01-10 00:00:00,45.35
2019,1,10,1,7.31,60.17,0.0,96.98,3.23,308.3,0.17979002,2019-01-10 01:00:00,44.0
2019,1,10,2,6.87,61.53,0.0,96.96,3.26,312.0,0.177203566,2019-01-10 02:00:00,30.25
2019,1,10,3,6.43,62.91,0.0,96.9,3.19,314.4,0.17469953,2019-01-10 03:00:00,7.68
2019,1,10,4,6.07,64.15,0.0,96.89,3.1,314.9,0.169602245,2019-01-10 04:00:00,25.51
2019,1,10,5,5.78,65.3,0.0,96.91,3.02,313.8,0.16339992,2019-01-10 05:00:00,15.1
2019,1,10,6,5.53,66.66,0.0,96.98,3.04,310.6,0.172308713,2019-01-10 06:00:00,17.42
2019,1,10,7,8.28,55.22,0.0,97.04,2.65,308.6,0.163641825,2019-01-10 07:00:00,30.3
2019,1,10,8,12.46,41.79,0.0,97.1,3.27,307.0,0.155339211,2019-01-10 08:00:00,45.92
2019,1,10,9,16.62,30.47,0.0,97.14,2.86,316.0,0.147538289,2019-01-10 09:00:00,63.39
2019,1,10,10,19.36,23.97,0.0,97.08,2.48,312.1,0.14500773,2019-01-10 10:00:00,70.24
2019,1,10,11,20.94,20.52,0.0,96.97,2.32,306.8,0.145145565,2019-01-10 11:00:00,59.89
2019,1,10,12,22.09,17.71,0.0,96.86,2.31,305.7,0.149067342,2019-01-10 12:00:00,37.91
2019,1,10,13,22.72,15.68,0.0,96.77,2.29,308.6,0.159895584,2019-01-10 13:00:00,30.22
2019,1,10,14,22.67,14.7,0.0,96.71,2.04,312.6,0.16830565,2019-01-10 14:00:00,24.39
2019,1,10,15,21.79,14.86,0.0,96.68,1.57,318.6,0.172472179,2019-01-10 15:00:00,
2019,1,10,16,19.34,19.35,0.0,96.69,0.92,332.0,0.174527407,2019-01-10 16:00:00,
2019,1,10,17,17.54,20.82,0.0,96.73,0.63,20.4,0.175261572,2019-01-10 17:00:00,0.86
2019,1,10,18,16.33,22.16,0.0,96.78,0.83,80.3,0.178784519,2019-01-10 18:00:00,11.96
2019,1,10,19,14.58,24.8,0.0,96.81,1.1,104.2,0.181533903,2019-01-10 19:00:00,58.4
2019,1,10,20,13.37,27.35,0.0,96.85,1.23,123.0,0.184928417,2019-01-10 20:00:00,76.7
2019,1,10,21,12.59,29.64,0.0,96.88,1.22,137.0,0.190903276,2019-01-10 21:00:00,80.42
2019,1,10,22,12.11,31.47,0.0,96.9,1.13,146.2,0.198106617,2019-01-10 22:00:00,58.48
2019,1,10,23,11.92,32.54,0.0,96.92,0.86,143.0,0.205132529,2019-01-10 23:00:00,51.75
2019,1,11,0,11.5,33.92,0.0,96.92,0.73,135.6,0.214859545,2019-01-11 00:00:00,44.33
2019,1,11,1,11.2,34.95,0.0,96.91,0.67,128.9,0.225384057,2019-01-11 01:00:00,41.48
2019,1,11,2,10.81,36.33,0.0,96.88,0.55,115.6,0.235373199,2019-01-11 02:00:00,39.28
2019,1,11,3,10.44,37.6,0.0,96.85,0.51,110.6,0.24527213,2019-01-11 03:00:00,38.03
2019,1,11,4,10.13,38.89,0.0,96.86,0.6,115.7,0.252250552,2019-01-11 04:00:00,38.67
2019,1,11,5,9.81,40.39,0.0,96.91,0.71,126.4,0.256163925,2019-01-11 05:00:00,36.1
